time,latitude,longitude,depth,mag,nst,gap,dmin,rms,net,id,place,horizontalError,magNst,locationSource
2020-02-11T18:03:16.738Z,-23.3926,-179.5811,541.39,4.8,,119,6.04,0.62,us,us70007n8h,South of the Fiji Islands,15.8,11,us
2020-02-11T18:02:21.358Z,44.7952,97.0823,10,4.6,,53,7.138,1.12,us,us70007n8a,"64km SW of Sangiyn Dalay, Mongolia",10.5,44,us
2020-02-11T18:01:56.090Z,17.8321,-66.8556,2,2.84,9,258,0.1449,0.31,pr,pr2020042015,"16km SSE of Guanica, Puerto Rico",1.28,6,pr
2020-02-11T17:54:10.550Z,19.1861668,-155.4369965,32.43,2.13,17,202,0.1543,0.1,hv,hv71379137,"4km ESE of Pahala, Hawaii",1.08,4,hv
2020-02-11T17:52:46.065Z,17.6272,94.3198,38.29,4.6,,57,4.042,0.51,us,us70007n83,"103km NNW of Pathein, Burma",7.9,44,us
2020-02-11T17:46:28.600Z,19.2024994,-155.3964996,33.3,1.94,13,280,0.1071,0.06,hv,hv71379122,"8km E of Pahala, Hawaii",1.81,3,hv
2020-02-11T17:33:55.410Z,61.1958,-150.0205,19.7,3.2,,,,0.63,ak,ak0201xqw4zn,"9km WNW of Anchorage, Alaska",,,ak
2020-02-11T17:23:06.039Z,66.3744,-157.3841,8.2,3.3,,,,0.56,ak,ak0201xqtvxb,"67km SSW of Kobuk, Alaska",,,ak
2020-02-11T17:20:21.035Z,63.5223,-147.8613,14.5,1.3,,,,0.38,ak,ak0201xqt9z1,"56km ENE of Cantwell, Alaska",,,ak
2020-02-11T17:18:58.409Z,35.265,-97.89116667,7,1.37,11,108,0.098980577,0.15,ok,ok2020cyfv,"7km WSW of Tuttle, Oklahoma",,5,ok
2020-02-11T17:17:05.464Z,-21.0766,-68.9022,118.9,4.1,,45,0.547,0.45,us,us70007n77,"153km N of Calama, Chile",6.9,4,us
2020-02-11T17:09:17.240Z,33.5,-116.4925,10.88,1,32,60,0.06575,0.22,ci,ci39298448,"18km ESE of Anza, CA",0.3,24,ci
2020-02-11T16:30:24.480Z,39.703,-110.6081667,-2.12,1.18,9,80,0.02075,0.06,uu,uu60359632,"20km ENE of Price, Utah",0.35,8,uu
2020-02-11T16:23:04.686Z,60.2109,-153.0796,125.5,2.2,,,,0.78,ak,ak0201xq8g8x,"35km SSW of Redoubt Volcano, Alaska",,,ak
2020-02-11T16:19:16.993Z,61.7657,-151.8914,94.5,1.6,,,,0.77,ak,ak0201xq7mcp,"97km W of Willow, Alaska",,,ak
2020-02-11T16:12:10.850Z,52.0591667,-176.1198333,3.88,1.41,7,93,0.01722,0.17,av,av62135546,"42km ENE of Adak, Alaska",0.42,7,av
2020-02-11T15:57:21.520Z,35.7753333,-117.595,10.52,1.21,22,66,0.04037,0.15,ci,ci39298440,"17km W of Searles Valley, CA",0.22,14,ci
2020-02-11T15:55:12.350Z,33.4976667,-116.5013333,12.5,2.3,88,27,0.06462,0.19,ci,ci39298432,"17km ESE of Anza, CA",0.12,76,ci
2020-02-11T15:43:25.220Z,17.9538,-66.7218,11,3.07,12,206,0.1459,0.16,pr,pr2020042014,"7km S of Tallaboa, Puerto Rico",0.72,4,pr
2020-02-11T15:39:00.940Z,35.9361667,-117.6926667,2.22,1,14,104,0.03626,0.13,ci,ci39298424,"19km E of Little Lake, CA",0.43,13,ci
2020-02-11T15:35:42.434Z,60.054,-140.6851,6.9,1.6,,,,0.86,ak,ak0201xppo5f,"77km NW of Yakutat, Alaska",,,ak
2020-02-11T15:15:47.127Z,-5.9891,150.2445,53.45,5.3,,90,2.616,0.83,us,us70007n4a,"49km SSE of Kimbe, Papua New Guinea",8,15,us
2020-02-11T15:13:20.550Z,61.658,-147.2907,36.5,1.1,,,,0.53,ak,ak0201xpkvqn,"77km NW of Valdez, Alaska",,,ak
2020-02-11T15:08:27.560Z,38.821,-122.7953333,2.8,1.18,40,27,0.01176,0.03,nc,nc73338296,"6km NW of The Geysers, CA",0.18,5,nc
2020-02-11T15:06:07.722Z,62.2962,-147.285,27.4,2.1,,,,0.86,ak,ak0201xpjdpl,"92km WNW of Glennallen, Alaska",,,ak
2020-02-11T14:59:28.810Z,17.93,-67.0086,10,2.38,9,236,0.1266,0.25,pr,pr2020042013,"6km SE of La Parguera, Puerto Rico",1.17,6,pr
2020-02-11T14:51:23.460Z,34.2781667,-116.3786667,9.12,1.27,29,54,0.01367,0.12,ci,ci39298400,"17km NNW of Joshua Tree, CA",0.18,15,ci
2020-02-11T14:45:06.490Z,38.7876663,-122.768837,1.16,1.02,20,82,0.01477,0.03,nc,nc73338286,"2km NW of The Geysers, CA",0.22,4,nc
2020-02-11T14:35:09.740Z,36.47166667,-98.19583333,6.62,2.01,59,95,0.0998804,0.23,ok,ok2020cyam,"10km SE of Helena, Oklahoma",,6,ok
2020-02-11T14:19:37.170Z,35.8886667,-117.6731667,6.42,0.98,20,59,0.06193,0.11,ci,ci39298376,"22km ESE of Little Lake, CA",0.17,11,ci
2020-02-11T14:19:02.428Z,38.3861,-118.9178,7.1,1.6,7,144.38,0.351,0.1213,nn,nn00716913,"29km WSW of Hawthorne, Nevada",,4,nn
2020-02-11T14:09:52.230Z,36.7148333,-119.3665,24.2,2.35,20,169,0.1611,0.12,nc,nc73338281,"11km WSW of Squaw Valley, CA",0.77,22,nc
2020-02-11T13:58:46.080Z,33.9396667,-115.8451667,2.94,1.5,29,61,0.2397,0.18,ci,ci39298368,"30km SE of Twentynine Palms, CA",0.22,26,ci
2020-02-11T13:50:02.417Z,-24.7746,-70.9102,34.38,5.2,,108,0.483,0.47,us,us70007n2x,"81km NNW of Taltal, Chile",4.9,15,us
2020-02-11T13:47:55.350Z,35.7135,-117.5506667,6.83,0.95,21,60,0.1089,0.18,ci,ci39298352,"14km WSW of Searles Valley, CA",0.28,10,ci
2020-02-11T13:42:01.890Z,35.6165,-117.4686667,8.85,1.24,28,92,0.03039,0.15,ci,ci39298344,"18km SSW of Searles Valley, CA",0.22,16,ci
2020-02-11T13:39:28.810Z,42.294,-120.433,3.08,1.44,2,180,,0.42,uw,uw61573232,"13km NNW of Lakeview, Oregon",36.01,2,uw
2020-02-11T13:31:43.964Z,64.2033,-149.8553,15.9,1.3,,,,0.49,ak,ak0201xohy70,"55km SW of North Nenana, Alaska",,,ak
2020-02-11T13:24:01.240Z,36.47333333,-97.7385,7,1.48,27,70,0.151170335,0.16,ok,ok2020cxyd,"15km NE of Enid, Oklahoma",,6,ok
2020-02-11T13:23:21.960Z,33.893,-116.8965,13.01,1.29,39,33,0.1016,0.19,ci,ci39298336,"4km SSW of Banning, CA",0.23,28,ci
2020-02-11T13:07:28.729Z,-52.3244,17.1051,10,5,,45,20.115,0.76,us,us70007n2t,Southwest of Africa,12.3,41,us
2020-02-11T12:54:14.676Z,63.5559,-150.6247,2,1.3,,,,0.44,ak,ak0201xo1du8,"85km WNW of Cantwell, Alaska",,,ak
2020-02-11T12:45:45.250Z,19.3416667,-155.1108333,6.69,2.58,38,141,0.04305,0.1,hv,hv71378897,"18km SE of Volcano, Hawaii",0.43,30,hv
2020-02-11T12:40:04.190Z,35.532,-117.3721667,2.35,1.52,16,144,0.1567,0.18,ci,ci39298328,"26km S of Trona, CA",0.52,20,ci
2020-02-11T12:18:27.740Z,19.2080002,-155.4163361,33.02,1.96,44,152,0.03432,0.12,hv,hv71378877,"6km E of Pahala, Hawaii",0.53,11,hv
2020-02-11T12:09:16.780Z,19.2103329,-155.4493408,36.71,2.75,55,118,0.05595,0.13,hv,hv71378862,"1km N of Pahala, Hawaii",0.44,39,hv
2020-02-11T12:05:09.170Z,19.3403333,-154.9626667,38.81,1.86,34,247,0.1008,0.08,hv,hv71378857,"14km SSW of Leilani Estates, Hawaii",1.37,13,hv
2020-02-11T11:59:30.620Z,17.9236,-67.0261,6,2.66,11,243,0.1176,0.11,pr,pr2020042012,"9km S of La Parguera, Puerto Rico",0.86,7,pr
2020-02-11T11:56:57.840Z,35.5938333,-84.3695,14.67,1.61,7,96,0.1617,0.03,se,se60100243,"8km E of Sweetwater, Tennessee",0.37,5,se
2020-02-11T11:38:10.870Z,33.7723333,-116.2001667,4.56,1.09,37,77,0.03018,0.18,ci,ci39298320,"6km NNE of Indio, CA",0.23,19,ci
2020-02-11T11:30:35.290Z,35.8853333,-117.685,3.06,1.32,17,81,0.06847,0.16,ci,ci39298312,"21km ESE of Little Lake, CA",0.25,18,ci
2020-02-11T11:27:59.060Z,35.828,-117.6581667,5.53,1.25,21,80,0.05079,0.12,ci,ci39298304,"23km N of Ridgecrest, CA",0.2,19,ci
2020-02-11T11:07:02.116Z,-25.1508,179.923,477.82,5.4,,54,4.504,0.96,us,us70007n26,South of the Fiji Islands,11.1,15,us
2020-02-11T11:06:39.070Z,35.675,-84.1435,9.7,1.29,3,184,0.04357,0.09,se,se60100248,"3km ENE of Greenback, Tennessee",0.69,3,se
2020-02-11T11:01:10.740Z,33.6325,-116.6931667,13.1,1.04,29,50,0.07073,0.19,ci,ci39298296,"9km NNW of Anza, CA",0.28,27,ci
2020-02-11T10:56:37.990Z,35.3361667,-118.1398333,10.92,1.14,16,60,0.2,0.11,ci,ci39298288,"27km NNW of California City, CA",0.25,19,ci
2020-02-11T10:52:05.912Z,59.8613,-141.5657,12.2,1.8,,,,0.41,ak,ak0201xmu2jl,"53km ESE of Cape Yakataga, Alaska",,,ak
2020-02-11T10:49:25.480Z,19.2115002,-155.4168396,31.5,2.21,22,221,0.03167,0.1,hv,hv71378792,"6km E of Pahala, Hawaii",1.3,7,hv
2020-02-11T10:42:34.114Z,59.9779,-141.5865,6,1.9,,,,1.01,ak,ak0201xmrzgv,"48km ESE of Cape Yakataga, Alaska",,,ak
2020-02-11T10:41:05.790Z,61.1533,-140.5053,10.4,1.9,,,,0.28,ak,ak0201xmrpma,"160km NE of Cape Yakataga, Alaska",,,ak
2020-02-11T10:37:02.257Z,15.7807,147.8883,10,5.3,,85,2.093,0.58,us,us70007n1x,"237km ENE of Saipan, Northern Mariana Islands",7,399,us
2020-02-11T10:21:48.223Z,-22.4623,-174.3156,55.94,5.2,,114,5.311,1.2,us,us70007n1t,"141km SSE of `Ohonua, Tonga",9,59,us
2020-02-11T10:13:41.160Z,17.9491,-66.85,14,3.18,10,207,0.0391,0.1,pr,pr2020042011,"1km SSW of Indios, Puerto Rico",0.63,5,pr
2020-02-11T10:03:07.610Z,19.2275009,-155.4089966,32.11,1.94,38,154,0.01473,0.11,hv,hv71378747,"7km ENE of Pahala, Hawaii",0.59,4,hv
2020-02-11T10:01:05.496Z,62.8932,-148.7306,8.4,1.8,,,,0.69,ak,ak0201xmj4xt,"56km SSE of Cantwell, Alaska",,,ak
2020-02-11T09:54:29.060Z,38.8321648,-122.807663,2.12,1.15,19,48,0.008957,0.02,nc,nc73338221,"7km W of Cobb, CA",0.25,2,nc
2020-02-11T09:49:23.885Z,38.4045,-118.9268,6.7,1.8,15,63.68,0.137,0.186,nn,nn00716911,"29km WSW of Hawthorne, Nevada",,6,nn
2020-02-11T09:47:52.828Z,31.592,-104.4505,5,2.5,,71,0.493,0.5,us,us70007n1n,"71km NNE of Van Horn, Texas",1.6,24,us
2020-02-11T09:42:55.570Z,35.9783333,-117.9051667,3.33,1.14,17,140,0.03169,0.13,ci,ci39298264,"5km N of Little Lake, CA",0.29,18,ci
2020-02-11T09:34:00.516Z,61.0554,-146.6526,0,1.9,,,,1.03,ak,ak0201xm4rkj,"18km WSW of Valdez, Alaska",,,ak
2020-02-11T09:28:02.760Z,44.5711667,-110.7006667,8.95,1.12,10,103,0.05343,0.13,uu,uu60359597,"15km NE of Old Faithful Geyser, Wyoming",0.49,2,uu
2020-02-11T09:19:28.590Z,40.3293333,-124.3573333,17.65,1.77,14,201,0.04237,0.07,nc,nc73338211,"6km W of Petrolia, CA",0.48,8,nc
2020-02-11T09:18:37.805Z,37.0094,-114.5569,0.9,2.2,17,101.07,0.523,0.2264,nn,nn00716908,"36km N of Moapa Town, Nevada",,7,nn
2020-02-11T09:14:54.810Z,44.5666667,-110.7153333,5.19,1.57,13,91,0.06445,0.26,uu,uu60359587,"14km NE of Old Faithful Geyser, Wyoming",0.46,5,uu
2020-02-11T09:14:35.217Z,64.6383,-147.8021,0,1.5,,,,0.85,ak,ak0201xm0jxc,"22km S of Fairbanks, Alaska",,,ak
2020-02-11T09:11:17.670Z,35.677,-84.144,10.07,1.57,3,187,0.04326,0.08,se,se60100238,"3km NE of Greenback, Tennessee",0.9,3,se
2020-02-11T08:53:21.990Z,19.8985004,-155.4949951,23.29,2.61,54,153,0.1274,0.17,hv,hv71378712,"21km SE of Waimea, Hawaii",0.46,4,hv
2020-02-11T08:23:22.930Z,35.6808333,-84.1496667,11.2,1.44,4,196,0.03914,0.04,se,se60100233,"2km NE of Greenback, Tennessee",1.2,4,se
2020-02-11T08:10:36.987Z,64.8205,-147.0735,15.9,1.3,,,,1.45,ak,ak0201xle9le,"15km ENE of North Pole, Alaska",,,ak
2020-02-11T07:57:09.130Z,35.8708333,-117.667,10.66,1.14,16,95,0.07808,0.15,ci,ci39298224,"23km ESE of Little Lake, CA",0.34,12,ci
2020-02-11T07:48:35.140Z,35.6615,-84.1153333,3.15,1.7,6,164,0.06766,0.27,se,se60100223,"5km E of Greenback, Tennessee",1.63,6,se
2020-02-11T07:45:42.600Z,38.8321648,-122.8184967,1.6,1.02,16,51,0.01474,0.02,nc,nc73338201,"8km NW of The Geysers, CA",0.22,2,nc
2020-02-11T07:39:57.778Z,-60.4376,-25.682,37.45,4.9,,116,8.487,0.6,us,us70007n0w,"163km SSE of Bristol Island, South Sandwich Islands",14,51,us
2020-02-11T07:26:52.230Z,17.9636,-66.9471,10,3.39,11,207,0.0689,0.12,pr,pr2020042010,"2km SSE of Guanica, Puerto Rico",1.14,5,pr
2020-02-11T07:23:22.130Z,37.5421667,-119.0161667,3.78,1.06,21,147,0.06815,0.07,nc,nc73338196,"11km SSW of Mammoth Lakes, CA",0.33,16,nc
2020-02-11T07:18:37.760Z,62.9077,-150.0964,60.4,1.6,,,,0.42,ak,ak0201xkujs0,"65km N of Talkeetna, Alaska",,,ak
2020-02-11T07:18:23.710Z,35.957,-117.372,2.42,1.13,23,65,0.0976,0.15,ci,ci39298216,"21km N of Searles Valley, CA",0.24,13,ci
2020-02-11T07:11:47.330Z,19.2164993,-155.4106598,31.78,1.86,43,144,0.02431,0.13,hv,hv71378677,"7km E of Pahala, Hawaii",0.73,11,hv
2020-02-11T07:00:29.510Z,36.7151667,-118.0568333,2.15,1.99,17,109,0.2622,0.19,ci,ci39298208,"14km N of Lone Pine, CA",0.38,28,ci
2020-02-11T06:56:48.800Z,35.6228333,-117.4551667,3.11,1.84,27,66,0.0367,0.17,ci,ci39298192,"17km SSW of Searles Valley, CA",0.31,27,ci
2020-02-11T06:52:36.050Z,17.9325,-67.006,11,2.43,10,234,0.1272,0.09,pr,pr2020042009,"8km SSE of La Parguera, Puerto Rico",0.83,4,pr
2020-02-11T06:44:46.439Z,17.914,-66.7842,10,2.5,,201,0.212,0.29,us,us70007n0i,"9km SSE of Indios, Puerto Rico",1.6,25,us
2020-02-11T06:26:19.810Z,33.6368333,-119.0345,5.76,2.35,28,175,0.4324,0.26,ci,ci39298176,"18km N of Santa Barbara Is., CA",0.62,59,ci
2020-02-11T06:24:02.394Z,61.4664,-149.9469,41.3,1,,,,0.6,ak,ak0201xkabqu,"6km S of Big Lake, Alaska",,,ak
2020-02-11T05:36:15.750Z,17.9353,-66.7106,8,2.67,11,206,0.1498,0.18,pr,pr2020042008,"6km S of Tallaboa, Puerto Rico",0.79,7,pr
2020-02-11T05:35:48.700Z,46.8638333,-112.5255,14.74,1.26,14,100,0.105,0.1,mb,mb80381379,"15km SE of Lincoln, Montana",0.35,2,mb
2020-02-11T05:28:32.113Z,59.8489,-151.0715,49.5,1.5,,,,0.27,ak,ak0201xjptai,"17km NE of Fritz Creek, Alaska",,,ak
2020-02-11T05:25:26.930Z,19.2121658,-155.4088287,32.06,1.84,26,163,0.07566,0.1,hv,hv71378602,"7km E of Pahala, Hawaii",1.38,5,hv
2020-02-11T05:20:21.600Z,17.8173,-66.859,7,2.67,11,253,0.1591,0.15,pr,pr2020042007,"21km SSE of Guanica, Puerto Rico",1.45,1,pr
2020-02-11T05:14:12.640Z,35.0893333,-116.9675,2.69,2.07,32,54,0.2149,0.12,ci,ci39298096,"22km NNE of Barstow, CA",0.13,50,ci
2020-02-11T05:05:19.287Z,59.9345,-151.7637,30.5,1.7,,,,0.51,ak,ak0201xjkuue,"17km NNE of Anchor Point, Alaska",,,ak
2020-02-11T05:00:43.445Z,60.8432,-150.5842,38,1.7,,,,0.34,ak,ak0201xjju42,"35km NNE of Sterling, Alaska",,,ak
2020-02-11T04:56:52.820Z,18.9211667,-155.1791667,9.28,2.53,50,252,0.3549,0.15,hv,hv71378582,"45km SE of Pahala, Hawaii",0.5,23,hv
2020-02-11T04:55:24.190Z,17.846,-66.8783,12,2.37,10,254,0.1291,0.12,pr,pr2020042006,"14km SSE of Guanica, Puerto Rico",1.02,3,pr
2020-02-11T04:51:43.170Z,33.9623333,-117.5058333,9.12,1.07,45,35,0.02063,0.13,ci,ci39298072,"3km WSW of Pedley, CA",0.16,23,ci
2020-02-11T04:45:58.840Z,17.8655,-66.8445,13,2.63,10,248,0.115,0.14,pr,pr2020042005,"13km SSE of Guanica, Puerto Rico",1.17,4,pr
2020-02-11T04:30:56.303Z,40.2508,-119.6428,8.9,1.2,5,284.63,0.106,0.1573,nn,nn00716902,"42km SSW of Gerlach-Empire, Nevada",,1,nn
2020-02-11T04:10:17.710Z,19.225666,-155.4089966,32.54,2.45,52,139,0.01602,0.11,hv,hv71378522,"7km ENE of Pahala, Hawaii",0.54,23,hv
2020-02-11T04:10:15.730Z,36.158,-117.9293333,3.84,1.06,19,100,0.07253,0.15,ci,ci39298064,"13km N of Coso Junction, CA",0.22,13,ci
2020-02-11T04:09:20.920Z,35.6798333,-117.534,9.21,0.98,11,150,0.11,0.11,ci,ci39298056,"14km ENE of Ridgecrest, CA",0.34,10,ci
2020-02-11T04:08:05.220Z,19.2078342,-155.4600067,36.73,2.01,19,191,0.06603,0.11,hv,hv71378517,"2km E of Pahala, Hawaii",1.23,5,hv
2020-02-11T04:01:21.070Z,19.2386665,-155.3996735,33.35,2.34,47,140,0.002357,0.1,hv,hv71378507,"9km ENE of Pahala, Hawaii",0.53,16,hv
2020-02-11T03:43:21.687Z,37.2816,-115.3302,1.1,1.1,14,158.85,0.255,0.1763,nn,nn00716898,"17km WSW of Alamo, Nevada",,7,nn
2020-02-11T03:43:13.930Z,17.8511,-66.8318,6,3.16,11,233,0.1327,0.16,pr,pr2020042004,"15km SSE of Guanica, Puerto Rico",0.9,6,pr
2020-02-11T03:15:08.669Z,34.96166667,-97.71116667,7,2.02,62,40,0.103479694,0.25,ok,ok2020cxeb,"17km NW of Lindsay, Oklahoma",,20,ok
2020-02-11T03:06:28.170Z,17.9235,-66.9808,6,2.95,11,233,0.1139,0.09,pr,pr2020042003,"10km SE of La Parguera, Puerto Rico",0.84,3,pr
2020-02-11T02:53:22.330Z,17.959,-67.0018,6,2.29,8,213,0.1177,0.12,pr,pr2020042002,"5km ESE of La Parguera, Puerto Rico",1,3,pr
2020-02-11T02:49:31.907Z,66.0771,-148.5476,0,1.6,,,,0.66,ak,ak0201xi20hg,"139km N of Ester, Alaska",,,ak
2020-02-11T02:31:27.930Z,37.647,-118.913,2.45,1.02,18,83,0.009735,0.03,nc,nc73338131,"6km E of Mammoth Lakes, CA",0.29,17,nc
2020-02-11T02:30:54.295Z,13.0257,-89.4639,35,4.4,,172,1.368,0.89,us,us70007my6,"53km SSW of La Libertad, El Salvador",6.2,104,us
2020-02-11T02:29:28.603Z,60.6901,-150.7476,35.6,1.8,,,,0.61,ak,ak0201xhxpx8,"17km N of Sterling, Alaska",,,ak
2020-02-11T02:27:23.280Z,19.2176666,-155.4123383,32.97,2.15,41,143,0.02421,0.14,hv,hv71378457,"7km E of Pahala, Hawaii",0.54,13,hv
2020-02-11T02:23:55.280Z,37.9695,-118.7478333,4.14,2.03,31,113,0.2599,0.05,nc,nc73338126,"33km E of Lee Vining, CA",0.29,27,nc
2020-02-11T02:21:24.520Z,35.8651667,-117.7,4.89,1.65,25,49,0.07726,0.17,ci,ci39297984,"20km ESE of Little Lake, CA",0.23,26,ci
2020-02-11T02:11:34.580Z,34.3715,-118.622,9.86,1.49,40,46,0.02852,0.22,ci,ci39297968,"10km SSW of Valencia, CA",0.23,34,ci
2020-02-11T02:07:13.740Z,19.2080002,-155.4241638,32.23,2.11,27,147,0.03868,0.12,hv,hv71378427,"5km E of Pahala, Hawaii",0.8,4,hv
2020-02-11T02:01:25.230Z,19.194334,-155.4714966,35.35,2.68,25,222,0.08206,0.11,hv,hv71378422,"1km SE of Pahala, Hawaii",1.2,3,hv
2020-02-11T01:59:19.650Z,37.6455,-118.9118333,2.47,1.05,12,68,0.01052,0.03,nc,nc73338116,"6km E of Mammoth Lakes, CA",0.37,10,nc
2020-02-11T01:58:08.700Z,17.9155,-66.981,5,3.42,11,237,0.118,0.07,pr,pr2020042001,"10km SW of Guanica, Puerto Rico",0.95,6,pr
2020-02-11T01:52:18.140Z,39.3316667,-123.2998333,5.84,1.18,15,100,0.08382,0.06,nc,nc73338111,"10km SSE of Willits, CA",0.2,10,nc
2020-02-11T01:44:42.400Z,17.959,-66.804,8,2.39,10,207,0.0769,0.18,pr,pr2020042000,"4km SSE of Indios, Puerto Rico",1.28,4,pr
2020-02-11T01:36:17.590Z,19.2001667,-155.357666,34.56,2.16,44,177,0.05288,0.11,hv,hv71378372,"12km E of Pahala, Hawaii",0.63,13,hv
2020-02-11T01:34:43.535Z,61.7272,-148.2906,39.1,1.1,,,,0.15,ak,ak0201xhde1l,"30km ESE of Sutton-Alpine, Alaska",,,ak
2020-02-11T01:33:27.410Z,37.5918333,-118.8203333,9.34,1.05,22,95,0.007201,0.04,nc,nc73338101,"13km WNW of Toms Place, CA",0.3,20,nc
2020-02-11T01:24:17.519Z,60.0226,-153.0123,107.8,2.3,,,,0.74,ak,ak0201xhb6vz,"53km SSW of Redoubt Volcano, Alaska",,,ak
2020-02-11T01:21:53.720Z,19.2173328,-155.4041595,31.2,2.46,51,147,0.02103,0.11,hv,hv71378352,"8km E of Pahala, Hawaii",0.57,13,hv
2020-02-11T01:20:22.770Z,35.8641667,-117.7001667,5.85,1.46,20,72,0.07645,0.12,ci,ci39297944,"20km ESE of Little Lake, CA",0.2,21,ci
2020-02-11T01:08:56.500Z,45.66783333,-122.3698333,4.56,1.19,17,181,,0.22,uw,uw61573172,"4km NNE of Fern Prairie, Washington",1.7,14,uw
2020-02-11T01:03:18.290Z,19.2153339,-155.4060059,34.11,1.89,37,153,0.02347,0.14,hv,hv71378337,"7km E of Pahala, Hawaii",1.12,7,hv
2020-02-11T00:39:12.600Z,19.0438328,-155.3908386,35.61,2.41,40,268,0.1299,0.11,hv,hv71378327,"11km SE of Pahala, Hawaii",0.9,16,hv
2020-02-11T00:30:15.854Z,62.2492,-150.2239,1.9,1.7,,,,0.78,ak,ak0201xgr1i8,"10km SW of Talkeetna, Alaska",,,ak
2020-02-11T00:29:47.880Z,45.1125,-113.0823333,3.61,1.6,13,188,0.33,0.15,mb,mb80381374,"36km WSW of Dillon, Montana",0.69,8,mb
2020-02-11T00:15:16.210Z,19.0278339,-155.3886719,35.88,2.03,18,217,0.1447,0.1,hv,hv71378297,"13km SE of Pahala, Hawaii",1.17,4,hv
2020-02-11T00:14:31.620Z,19.2083333,-155.225,43.65,2.01,42,208,0.07251,0.12,hv,hv71378292,"24km E of Pahala, Hawaii",0.97,20,hv
2020-02-11T00:12:58.850Z,36.4606667,-121.0346667,7.13,1.1,12,117,0.01954,0.17,nc,nc73338086,"12km SE of Pinnacles, CA",0.44,9,nc
2020-02-11T00:09:51.937Z,65.0224,-147.0331,14.9,1.4,,,,1.18,ak,ak0201xgmmbd,"33km NNE of North Pole, Alaska",,,ak
2020-02-11T00:02:15.841Z,60.3237,-152.4949,95.9,1.7,,,,0.57,ak,ak0201xgl1cr,"22km SE of Redoubt Volcano, Alaska",,,ak
2020-02-10T23:57:24.840Z,41.9463333,-112.438,3.1,1.08,10,107,0.2096,0.12,uu,uu60359577,"31km SSW of Malad City, Idaho",0.5,9,uu
2020-02-10T23:55:07.500Z,19.2026672,-155.4128265,32.6,2.1,23,169,0.03756,0.1,hv,hv71378282,"7km E of Pahala, Hawaii",0.7,3,hv
2020-02-10T23:54:52.293Z,19.1234,-67.576,12.32,2.6,,211,0.787,0.84,us,us70007mwl,"86km NW of San Antonio, Puerto Rico",4.5,21,us
2020-02-10T23:53:53.390Z,35.9575,-117.524,3.38,1.25,23,59,0.0667,0.17,ci,ci39297912,"24km NNW of Searles Valley, CA",0.22,17,ci
2020-02-10T23:51:53.480Z,41.9734,-119.523,0,2.1,4,130.4,0.67,0.1566,nn,nn00716892,"72km ESE of Lakeview, Oregon",,3,nn
2020-02-10T23:51:12.586Z,59.3323,-156.7105,0,2.6,,,,0.85,ak,ak0201w715mw,"75km N of King Salmon, Alaska",,,ak
2020-02-10T23:34:19.500Z,19.2005005,-155.4301605,32.91,1.76,32,148,0.04803,0.11,hv,hv71378257,"5km E of Pahala, Hawaii",0.78,4,hv
2020-02-10T23:26:38.280Z,35.9558333,-117.5228333,2.54,2.04,35,29,0.06708,0.16,ci,ci39297888,"24km NNW of Searles Valley, CA",0.16,36,ci
2020-02-10T23:20:32.820Z,19.2061672,-155.4638367,36.33,2.31,27,130,0.05051,0.08,hv,hv71378252,"1km E of Pahala, Hawaii",1.23,6,hv
2020-02-10T22:46:50.401Z,35.1805,27.9202,4.59,5,,34,0.72,1.25,us,us70007mw0,"73km ESE of Karpathos, Greece",4.7,16,us
2020-02-10T22:44:24.260Z,51.8403333,-177.8785,6.41,1.81,6,144,0.0473,0.15,av,av62134906,"18km ESE of Tanaga Volcano, Alaska",1.01,6,av
2020-02-10T22:40:25.470Z,36.1148333,-117.8475,2.39,1.68,24,48,0.00656,0.11,ci,ci39297872,"12km NE of Coso Junction, CA",0.14,27,ci
2020-02-10T22:27:39.142Z,39.517,-120.6273,5.5,1.3,13,116.95,0.26,0.1774,nn,nn00716890,"17km ESE of Downieville, California",,6,nn
2020-02-10T22:03:57.310Z,33.2525,-116.3428333,11.83,1.2,36,53,0.06421,0.23,ci,ci39297832,"3km E of Borrego Springs, CA",0.24,26,ci
2020-02-10T22:03:53.230Z,51.8968333,-177.1491667,4.44,1.94,11,89,0.02397,0.07,av,av62134891,"33km W of Adak, Alaska",0.23,12,av
2020-02-10T22:03:12.740Z,51.8926667,-177.1453333,3.85,1.49,11,94,0.0225,0.17,av,av62134896,"33km W of Adak, Alaska",0.34,12,av
2020-02-10T22:02:12.160Z,33.8666667,-117.508,-0.34,1.23,23,99,0.07183,0.19,ci,ci39297824,"2km SE of Home Gardens, CA",0.47,30,ci
2020-02-10T21:54:06.180Z,48.1061667,-115.2083333,5.98,1.03,4,212,0.356,0.11,mb,mb80381399,"40km SE of Libby, Montana",3.09,0,mb
2020-02-10T21:42:16.836Z,61.4722,-149.6592,20.3,1.8,,,,1.05,ak,ak0201w5sdc8,"5km SW of Knik-Fairview, Alaska",,,ak
2020-02-10T21:34:34.150Z,65.4028,-145.0606,6.4,2.4,,,,0.82,ak,ak0201w5qoxh,"18km WSW of Circle Hot Springs Station, Alaska",,,ak
2020-02-10T21:30:13.213Z,61.7485,-150.6926,51.7,1.8,,,,0.6,ak,ak0201w5psgk,"34km W of Willow, Alaska",,,ak
